bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
1251275120,PFNa(PB03)_L9_C9,PFNa,150,570,1094,570,130,357032990,Traced,False,Roughly traced,PDM04,256.0,"[32733, 11136, 16936]","{'CX': {'pre': 150, 'post': 569, 'downstream': 1094, 'upstream': 569, 'mito': 91, 'dark': 91}, 'PB': {'post': 240, 'upstream': 240, 'mito': 14, 'dark': 14}, 'PB(L9)': {'post': 240, 'upstream': 240, 'mito': 14, 'dark': 14}, 'FB': {'pre': 107, 'post': 55, 'downstream': 854, 'upstream': 55, 'mito': 44, 'dark': 44}, 'FBl2': {'pre': 98, 'post': 52, 'downstream': 791, 'upstream': 52, 'mito': 36, 'dark': 36}, 'FBl3': {'pre': 9, 'post': 3, 'downstream': 63, 'upstream': 3, 'mito': 5, 'dark': 5}, 'NO': {'pre': 43, 'post': 274, 'downstream': 240, 'upstream': 274, 'mito': 33, 'dark': 33}, 'NO(R)': {'pre': 43, 'post': 274, 'downstream': 240, 'upstream': 274, 'mito': 33, 'dark': 33}, 'NO3(R)': {'pre': 43, 'post': 273, 'downstream': 240, 'upstream': 273, 'mito': 29, 'dark': 29}, 'NO2(R)': {'post': 1, 'upstream': 1, 'mito': 4, 'dark': 4}}",PFNa,"['CX', 'FB', 'FBl2', 'FBl3', 'NO', 'NO(R)', 'NO2(R)', 'NO3(R)', 'PB', 'PB(L9)']","['CX', 'FB', 'FBl2', 'FBl3', 'NO', 'NO(R)', 'NO3(R)']"
1251607175,,,0,16,0,16,0,363747,Orphan,,Orphan,,,,"{'CX': {'post': 16}, 'PB': {'post': 16}, 'PB(L9)': {'post': 16}}",,"['CX', 'PB', 'PB(L9)']",[]
1251857090,PS286(PVM10)_R,PS286,109,418,1012,418,67,203034155,Traced,False,Roughly traced,,,,"{'INP': {'pre': 31, 'post': 158, 'downstream': 299, 'upstream': 158, 'mito': 16, 'dark': 14, 'medium': 2}, 'ATL(R)': {'post': 26, 'upstream': 26, 'mito': 1, 'dark': 1}, 'CX': {'post': 2, 'upstream': 2}, 'PB': {'post': 2, 'upstream': 2}, 'PB(R3)': {'post': 2, 'upstream': 2}, 'IB': {'pre': 31, 'post': 132, 'downstream': 299, 'upstream': 132, 'mito': 15, 'dark': 13, 'medium': 2}, 'VMNP': {'pre': 78, 'post': 256, 'downstream': 713, 'upstream': 256, 'mito': 45, 'dark': 34, 'light': 2, 'medium': 9}, 'SPS(R)': {'pre': 1, 'post': 165, 'downstream': 2, 'upstream': 165, 'mito': 17, 'dark': 15, 'medium': 2}, 'SPS(L)': {'pre': 77, 'post': 63, 'downstream': 711, 'upstream': 63, 'mito': 24, 'dark': 16, 'light': 1, 'medium': 7}, 'IPS(R)': {'post': 28, 'upstream': 28, 'mito': 4, 'dark': 3, 'light': 1}}",,"['ATL(R)', 'CX', 'IB', 'INP', 'IPS(R)', 'PB', 'PB(R3)', 'SPS(L)', 'SPS(R)', 'VMNP']","['IB', 'INP', 'SPS(L)', 'SPS(R)', 'VMNP']"
1251948472,,,0,15,0,15,0,416067,Orphan,,Orphan,,,,"{'CX': {'post': 15}, 'PB': {'post': 15}, 'PB(L9)': {'post': 15}}",,"['CX', 'PB', 'PB(L9)']",[]
1251952397,PFNp_a(PB01a)_L9_C8,PFNp_a,55,186,317,186,33,112002974,Traced,False,Roughly traced,PDM04,251.0,"[33552, 11057, 17424]","{'CX': {'pre': 54, 'post': 183, 'downstream': 313, 'upstream': 183, 'mito': 27, 'dark': 25, 'medium': 2}, 'PB': {'post': 31, 'upstream': 31, 'mito': 4, 'dark': 4}, 'PB(L9)': {'post': 31, 'upstream': 31, 'mito': 4, 'dark': 4}, 'mALT(L)': {'post': 1, 'upstream': 1}, 'FB': {'pre': 22, 'post': 13, 'downstream': 168, 'upstream': 13, 'mito': 7, 'dark': 7}, 'FBl1': {'pre': 22, 'post': 13, 'downstream': 168, 'upstream': 13, 'mito': 7, 'dark': 7}, 'NO': {'pre': 32, 'post': 139, 'downstream': 145, 'upstream': 139, 'mito': 16, 'dark': 14, 'medium': 2}, 'NO(R)': {'pre': 32, 'post': 139, 'downstream': 145, 'upstream': 139, 'mito': 16, 'dark': 14, 'medium': 2}, 'NO3(R)': {'pre': 32, 'post': 139, 'downstream': 145, 'upstream': 139, 'mito': 16, 'dark': 14, 'medium': 2}}",PFNp_a,"['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L9)', 'mALT(L)']","['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)']"
1251952949,,,0,11,0,11,1,476992,Orphan,,Orphan,,,,"{'CX': {'post': 11}, 'PB': {'post': 11}, 'PB(L9)': {'post': 11}}",,"['CX', 'PB', 'PB(L9)']",[]
1251957477,,,0,10,0,10,0,308883,Orphan,,Orphan,,,,"{'CX': {'post': 10}, 'PB': {'post': 10}, 'PB(L9)': {'post': 10}}",,"['CX', 'PB', 'PB(L9)']",[]
1252228798,,,0,21,0,21,0,816162,Orphan,,Orphan hotknife,,,,"{'CX': {'post': 21}, 'PB': {'post': 21}, 'PB(L1)': {'post': 16}, 'PB(R1)': {'post': 5}}",,"['CX', 'PB', 'PB(L1)', 'PB(R1)']",[]
1253238216,,,0,10,0,10,2,692118,Orphan,,Orphan,,,,"{'CX': {'post': 10}, 'PB': {'post': 10}, 'PB(R1)': {'post': 10}}",,"['CX', 'PB', 'PB(R1)']",[]
1254947903,FB1F_L,FB1F,294,891,2043,891,186,462757721,Traced,False,Roughly traced,AVM08,,,"{'SNP(L)': {'pre': 2, 'post': 334, 'downstream': 3, 'upstream': 334, 'mito': 52, 'dark': 43, 'light': 1, 'medium': 8}, 'SMP(L)': {'post': 315, 'upstream': 315, 'mito': 50, 'dark': 43, 'medium': 7}, 'SIP(L)': {'pre': 2, 'post': 19, 'downstream': 3, 'upstream': 19, 'mito': 2, 'light': 1, 'medium': 1}, 'LX(L)': {'pre': 1, 'post': 5, 'downstream': 2, 'upstream': 5, 'mito': 3, 'dark': 3}, 'BU(L)': {'pre': 1, 'post': 5, 'downstream': 2, 'upstream': 5, 'mito': 3, 'dark': 3}, 'INP': {'post': 31, 'upstream': 31, 'mito': 2, 'dark': 2}, 'CRE(L)': {'post': 31, 'upstream': 31, 'mito': 2, 'dark': 2}, 'CRE(-RUB)(L)': {'post': 31, 'upstream': 31, 'mito': 2, 'dark': 2}, 'CX': {'pre': 285, 'post': 517, 'downstream': 2026, 'upstream': 517, 'mito': 110, 'dark': 68, 'light': 8, 'medium': 34}, 'FB': {'pre': 284, 'post': 500, 'downstream': 2023, 'upstream': 500, 'mito': 107, 'dark': 66, 'light': 7, 'medium': 34}, 'FBl2': {'pre': 70, 'post': 176, 'downstream': 461, 'upstream': 176, 'mito': 29, 'dark': 20, 'light': 3, 'medium': 6}, 'FBl3': {'pre': 7, 'post': 16, 'downstream': 46, 'upstream': 16, 'mito': 4, 'dark': 3, 'medium': 1}, 'FBl1': {'pre': 207, 'post': 308, 'downstream': 1516, 'upstream': 308, 'mito': 74, 'dark': 43, 'light': 4, 'medium': 27}, 'FB-column3': {'pre': 15, 'post': 32, 'downstream': 96, 'upstream': 32, 'mito': 6, 'dark': 5, 'medium': 1}, 'AB(R)': {'pre': 1, 'post': 15, 'downstream': 3, 'upstream': 15, 'mito': 1, 'light': 1}, 'AB(L)': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 2}}",SMPSIPFB1d,"['AB(L)', 'AB(R)', 'BU(L)', 'CRE(-RUB)(L)', 'CRE(L)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'INP', 'LX(L)', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['AB(R)', 'BU(L)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'LX(L)', 'SIP(L)', 'SNP(L)']"
1255285060,FB2I_a_L,FB2I_a,536,1370,2058,1370,241,720733663,Traced,False,Roughly traced,PDL05,,,"{'SNP(L)': {'post': 65, 'upstream': 65, 'mito': 24, 'dark': 19, 'medium': 5}, 'SMP(L)': {'post': 58, 'upstream': 58, 'mito': 20, 'dark': 16, 'medium': 4}, 'INP': {'post': 195, 'upstream': 195, 'mito': 21, 'dark': 18, 'medium': 3}, 'ATL(L)': {'post': 174, 'upstream': 174, 'mito': 21, 'dark': 18, 'medium': 3}, 'SIP(L)': {'post': 7, 'upstream': 7, 'mito': 4, 'dark': 3, 'medium': 1}, 'IB': {'post': 21, 'upstream': 21}, 'CX': {'pre': 509, 'post': 1078, 'downstream': 1976, 'upstream': 1078, 'mito': 171, 'dark': 110, 'light': 7, 'medium': 54}, 'FB': {'pre': 507, 'post': 1075, 'downstream': 1969, 'upstream': 1075, 'mito': 170, 'dark': 110, 'light': 7, 'medium': 53}, 'FBl2': {'pre': 462, 'post': 1001, 'downstream': 1783, 'upstream': 1001, 'mito': 154, 'dark': 99, 'light': 6, 'medium': 49}, 'FBl3': {'pre': 42, 'post': 73, 'downstream': 176, 'upstream': 73, 'mito': 16, 'dark': 11, 'light': 1, 'medium': 4}, 'FB-column3': {'pre': 72, 'post': 171, 'downstream': 288, 'upstream': 171, 'mito': 23, 'dark': 15, 'medium': 8}, 'FBl1': {'pre': 3, 'post': 1, 'downstream': 10, 'upstream': 1}, 'AB(R)': {'pre': 2, 'post': 3, 'downstream': 7, 'upstream': 3}}",SMPATLFB2,"['AB(R)', 'ATL(L)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'IB', 'INP', 'SIP(L)', 'SMP(L)', 'SNP(L)']","['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3']"
1255289329,FB2I_a_R,FB2I_a,532,1465,2112,1465,279,1082958918,Traced,False,Roughly traced,PDL05,296.0,"[9326, 13409, 11880]","{'SNP(R)': {'pre': 3, 'post': 136, 'downstream': 12, 'upstream': 136, 'mito': 29, 'dark': 20, 'light': 5, 'medium': 4}, 'SIP(R)': {'post': 31, 'upstream': 31, 'mito': 6, 'dark': 5, 'medium': 1}, 'SLP(R)': {'post': 22, 'upstream': 22, 'mito': 4, 'dark': 3, 'light': 1}, 'dACA(R)': {'post': 19, 'upstream': 19, 'mito': 3, 'dark': 2, 'light': 1}, 'MB(+ACA)(R)': {'post': 19, 'upstream': 19, 'mito': 3, 'dark': 2, 'light': 1}, 'SMP(R)': {'pre': 3, 'post': 83, 'downstream': 12, 'upstream': 83, 'mito': 19, 'dark': 12, 'light': 4, 'medium': 3}, 'INP': {'pre': 1, 'post': 231, 'downstream': 4, 'upstream': 231, 'mito': 25, 'dark': 17, 'light': 5, 'medium': 3}, 'ATL(R)': {'post': 172, 'upstream': 172, 'mito': 17, 'dark': 11, 'light': 4, 'medium': 2}, 'SCL(R)': {'pre': 1, 'post': 48, 'downstream': 4, 'upstream': 48, 'mito': 8, 'dark': 6, 'light': 1, 'medium': 1}, 'CX': {'pre': 506, 'post': 1056, 'downstream': 2035, 'upstream': 1056, 'mito': 175, 'dark': 112, 'light': 10, 'medium': 53}, 'FB': {'pre': 500, 'post': 1041, 'downstream': 2006, 'upstream': 1041, 'mito': 169, 'dark': 109, 'light': 10, 'medium': 50}, 'FBl3': {'pre': 71, 'post': 94, 'downstream': 311, 'upstream': 94, 'mito': 25, 'dark': 18, 'light': 3, 'medium': 4}, 'FBl2': {'pre': 427, 'post': 945, 'downstream': 1684, 'upstream': 945, 'mito': 143, 'dark': 90, 'light': 7, 'medium': 46}, 'IB': {'post': 11, 'upstream': 11}, 'FB-column3': {'pre': 72, 'post': 138, 'downstream': 282, 'upstream': 138, 'mito': 22, 'dark': 15, 'light': 1, 'medium': 6}, 'FBl1': {'pre': 2, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}, 'AB(R)': {'pre': 6, 'post': 15, 'downstream': 29, 'upstream': 15, 'mito': 6, 'dark': 3, 'medium': 3}}",SMPATLFB2,"['AB(R)', 'ATL(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'IB', 'INP', 'MB(+ACA)(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)', 'dACA(R)']","['AB(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'INP', 'SCL(R)', 'SMP(R)', 'SNP(R)']"
1255293585,,,0,11,0,11,0,184388,Orphan,,Orphan,,,,"{'CX': {'post': 11}, 'FB': {'post': 11}, 'FBl2': {'post': 11}}",,"['CX', 'FB', 'FBl2']",[]
1255293862,FB2J_L,FB2J,249,592,2196,592,126,437614959,Traced,False,Roughly traced,PDL05,,,"{'SNP(L)': {'post': 25, 'upstream': 25, 'mito': 7, 'dark': 5, 'light': 2}, 'SMP(L)': {'post': 25, 'upstream': 25, 'mito': 7, 'dark': 5, 'light': 2}, 'CX': {'pre': 248, 'post': 550, 'downstream': 2193, 'upstream': 550, 'mito': 102, 'dark': 27, 'light': 30, 'medium': 45}, 'FB': {'pre': 248, 'post': 550, 'downstream': 2193, 'upstream': 550, 'mito': 102, 'dark': 27, 'light': 30, 'medium': 45}, 'FBl2': {'pre': 235, 'post': 502, 'downstream': 2099, 'upstream': 502, 'mito': 95, 'dark': 25, 'light': 28, 'medium': 42}, 'FBl3': {'pre': 8, 'post': 40, 'downstream': 69, 'upstream': 40, 'mito': 5, 'dark': 1, 'light': 1, 'medium': 3}, 'FB-column3': {'pre': 35, 'post': 53, 'downstream': 304, 'upstream': 53, 'mito': 11, 'dark': 6, 'light': 1, 'medium': 4}, 'FBl1': {'pre': 5, 'post': 8, 'downstream': 25, 'upstream': 8, 'mito': 2, 'dark': 1, 'light': 1}}",SMPPLPFB2,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'SMP(L)', 'SNP(L)']","['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3']"
1255297491,,,0,10,0,10,0,454802,Assign,,0.5assign,,,,"{'CX': {'post': 10}, 'FB': {'post': 10}, 'FBl2': {'post': 10}}",,"['CX', 'FB', 'FBl2']",[]
1255297613,PFNa(PB03)_R6_C5,PFNa,113,559,813,559,98,316317120,Traced,False,Roughly traced,PDM03,301.0,"[20164, 15129, 8528]","{'CX': {'pre': 113, 'post': 559, 'downstream': 813, 'upstream': 559, 'mito': 76, 'dark': 75, 'medium': 1}, 'PB': {'post': 242, 'upstream': 242, 'mito': 11, 'dark': 11}, 'PB(R6)': {'post': 202, 'upstream': 202, 'mito': 10, 'dark': 10}, 'PB(R5)': {'post': 40, 'upstream': 40, 'mito': 1, 'dark': 1}, 'FB': {'pre': 71, 'post': 43, 'downstream': 539, 'upstream': 43, 'mito': 30, 'dark': 30}, 'FBl2': {'pre': 59, 'post': 35, 'downstream': 439, 'upstream': 35, 'mito': 22, 'dark': 22}, 'FBl3': {'pre': 7, 'post': 5, 'downstream': 54, 'upstream': 5}, 'FBl1': {'pre': 5, 'post': 3, 'downstream': 46, 'upstream': 3, 'mito': 8, 'dark': 8}, 'NO': {'pre': 42, 'post': 274, 'downstream': 274, 'upstream': 274, 'mito': 35, 'dark': 34, 'medium': 1}, 'NO(L)': {'pre': 42, 'post': 274, 'downstream': 274, 'upstream': 274, 'mito': 35, 'dark': 34, 'medium': 1}, 'NO3(L)': {'pre': 42, 'post': 274, 'downstream': 274, 'upstream': 274, 'mito': 34, 'dark': 33, 'medium': 1}}",PFNa,"['CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R5)', 'PB(R6)']","['CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'NO', 'NO(L)', 'NO3(L)']"
1255297674,,,3,6,13,6,3,4429561,Orphan,,Orphan hotknife,,,,"{'CX': {'pre': 3, 'post': 6, 'downstream': 13, 'upstream': 6, 'mito': 3, 'dark': 3}, 'FB': {'pre': 3, 'post': 6, 'downstream': 13, 'upstream': 6, 'mito': 3, 'dark': 3}, 'FBl2': {'pre': 3, 'post': 6, 'downstream': 13, 'upstream': 6, 'mito': 3, 'dark': 3}}",,"['CX', 'FB', 'FBl2']","['CX', 'FB', 'FBl2']"
1255297788,FB2B_a_R,FB2B_a,831,2256,4103,2256,278,1011197699,Traced,False,Traced,ADM02,350.0,"[21089, 33349, 9800]","{'SNP(R)': {'pre': 5, 'post': 183, 'downstream': 15, 'upstream': 183, 'mito': 23, 'dark': 18, 'light': 4, 'medium': 1}, 'SMP(R)': {'pre': 3, 'post': 34, 'downstream': 10, 'upstream': 34, 'mito': 8, 'dark': 7, 'light': 1}, 'SIP(R)': {'pre': 2, 'post': 149, 'downstream': 5, 'upstream': 149, 'mito': 15, 'dark': 11, 'light': 3, 'medium': 1}, 'INP': {'post': 66, 'upstream': 66, 'mito': 13, 'dark': 11, 'light': 1, 'medium': 1}, 'CRE(R)': {'post': 66, 'upstream': 66, 'mito': 13, 'dark': 11, 'light': 1, 'medium': 1}, 'CRE(-ROB,-RUB)(R)': {'post': 66, 'upstream': 66, 'mito': 13, 'dark': 11, 'light': 1, 'medium': 1}, 'CX': {'pre': 823, 'post': 1854, 'downstream': 4080, 'upstream': 1854, 'mito': 185, 'dark': 138, 'light': 6, 'medium': 41}, 'FB': {'pre': 822, 'post': 1850, 'downstream': 4077, 'upstream': 1850, 'mito': 184, 'dark': 137, 'light': 6, 'medium': 41}, 'FBl2': {'pre': 747, 'post': 1672, 'downstream': 3724, 'upstream': 1672, 'mito': 163, 'dark': 124, 'light': 4, 'medium': 35}, 'FBl3': {'pre': 74, 'post': 171, 'downstream': 350, 'upstream': 171, 'mito': 20, 'dark': 12, 'light': 2, 'medium': 6}, 'MB(R)': {'pre': 2, 'post': 12, 'downstream': 4, 'upstream': 12, 'mito': 6, 'dark': 4, 'medium': 2}, ""b'L(R)"": {'pre': 2, 'post': 12, 'downstream': 4, 'upstream': 12, 'mito': 6, 'dark': 4, 'medium': 2}, ""b'2(R)"": {'pre': 2, 'post': 12, 'downstream': 4, 'upstream': 12, 'mito': 6, 'dark': 4, 'medium': 2}, 'MB(+ACA)(R)': {'pre': 2, 'post': 12, 'downstream': 4, 'upstream': 12, 'mito': 6, 'dark': 4, 'medium': 2}, 'LX(R)': {'post': 126, 'upstream': 126, 'mito': 11, 'dark': 10, 'medium': 1}, 'LAL(R)': {'post': 126, 'upstream': 126, 'mito': 11, 'dark': 10, 'medium': 1}, 'LAL(-GA)(R)': {'post': 126, 'upstream': 126, 'mito': 11, 'dark': 10, 'medium': 1}, 'FB-column3': {'pre': 113, 'post': 268, 'downstream': 533, 'upstream': 268, 'mito': 26, 'dark': 20, 'medium': 6}, 'mALT(L)': {'pre': 1, 'downstream': 4, 'mito': 1, 'dark': 1}, 'EB': {'pre': 1, 'post': 4, 'downstream': 3, 'upstream': 4, 'mito': 1, 'dark': 1}, 'EBr1': {'pre': 1, 'post': 3, 'downstream': 3, 'upstream': 3}, 'FBl1': {'pre': 1, 'post': 7, 'downstream': 3, 'upstream': 7, 'mito': 1, 'dark': 1}, 'EBr2r4': {'post': 1, 'upstream': 1, 'mito': 1, 'dark': 1}}",LALCREFB2_1; Tdc2 (TA)-ASM candidates,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'EB', 'EBr1', 'EBr2r4', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'INP', 'LAL(-GA)(R)', 'LAL(R)', 'LX(R)', 'MB(+ACA)(R)', 'MB(R)', 'SIP(R)', 'SMP(R)', 'SNP(R)', ""b'2(R)"", ""b'L(R)""]","['CX', 'EB', 'EBr1', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'MB(+ACA)(R)', 'MB(R)', 'SIP(R)', 'SMP(R)', 'SNP(R)', ""b'2(R)"", ""b'L(R)"", 'mALT(L)']"
1255621834,,,0,10,0,10,0,366303,Assign,,0.5assign,,,,"{'CX': {'post': 10}, 'FB': {'post': 10}, 'FBl2': {'post': 10}}",,"['CX', 'FB', 'FBl2']",[]
1255630284,FB2M_R,FB2M,531,1218,3305,1218,220,1037698786,Traced,False,Roughly traced,PDL05,346.0,"[7767, 14524, 10440]","{'SNP(R)': {'pre': 2, 'post': 310, 'downstream': 3, 'upstream': 310, 'mito': 57, 'dark': 45, 'light': 6, 'medium': 6}, 'SIP(R)': {'pre': 2, 'post': 222, 'downstream': 3, 'upstream': 222, 'mito': 44, 'dark': 37, 'light': 3, 'medium': 4}, 'SMP(R)': {'post': 88, 'upstream': 88, 'mito': 13, 'dark': 8, 'light': 3, 'medium': 2}, 'INP': {'post': 107, 'upstream': 107, 'mito': 11, 'dark': 8, 'light': 2, 'medium': 1}, 'CRE(R)': {'post': 98, 'upstream': 98, 'mito': 11, 'dark': 8, 'light': 2, 'medium': 1}, 'CRE(-ROB,-RUB)(R)': {'post': 98, 'upstream': 98, 'mito': 11, 'dark': 8, 'light': 2, 'medium': 1}, 'SCL(R)': {'post': 9, 'upstream': 9}, 'VLNP(R)': {'post': 3, 'upstream': 3}, 'PLP(R)': {'post': 3, 'upstream': 3}, 'CX': {'pre': 529, 'post': 786, 'downstream': 3302, 'upstream': 786, 'mito': 117, 'dark': 66, 'light': 11, 'medium': 40}, 'FB': {'pre': 529, 'post': 786, 'downstream': 3302, 'upstream': 786, 'mito': 116, 'dark': 66, 'light': 11, 'medium': 39}, 'FBl3': {'pre': 83, 'post': 130, 'downstream': 519, 'upstream': 130, 'mito': 18, 'dark': 10, 'light': 1, 'medium': 7}, 'FBl2': {'pre': 446, 'post': 656, 'downstream': 2783, 'upstream': 656, 'mito': 98, 'dark': 56, 'light': 10, 'medium': 32}, 'FB-column3': {'pre': 69, 'post': 88, 'downstream': 449, 'upstream': 88, 'mito': 16, 'dark': 5, 'light': 3, 'medium': 8}}",SIPCREFB2,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'FB', 'FB-column3', 'FBl2', 'FBl3', 'INP', 'PLP(R)', 'SCL(R)', 'SIP(R)', 'SMP(R)', 'SNP(R)', 'VLNP(R)']","['CX', 'FB', 'FB-column3', 'FBl2', 'FBl3', 'SIP(R)', 'SNP(R)']"
1255630350,FB2M_R,FB2M,501,1066,3271,1066,206,925064256,Traced,False,Roughly traced,PDL05,291.0,"[7480, 14158, 12064]","{'SNP(R)': {'post': 241, 'upstream': 241, 'mito': 43, 'dark': 31, 'light': 4, 'medium': 8}, 'SIP(R)': {'post': 191, 'upstream': 191, 'mito': 36, 'dark': 25, 'light': 3, 'medium': 8}, 'SMP(R)': {'post': 50, 'upstream': 50, 'mito': 7, 'dark': 6, 'light': 1}, 'INP': {'post': 46, 'upstream': 46, 'mito': 9, 'dark': 8, 'medium': 1}, 'CRE(R)': {'post': 36, 'upstream': 36, 'mito': 8, 'dark': 8}, 'CRE(-ROB,-RUB)(R)': {'post': 36, 'upstream': 36, 'mito': 8, 'dark': 8}, 'SCL(R)': {'post': 10, 'upstream': 10, 'mito': 1, 'medium': 1}, 'VLNP(R)': {'post': 13, 'upstream': 13, 'mito': 1, 'dark': 1}, 'PLP(R)': {'post': 13, 'upstream': 13, 'mito': 1, 'dark': 1}, 'CX': {'pre': 498, 'post': 754, 'downstream': 3265, 'upstream': 754, 'mito': 121, 'dark': 45, 'light': 16, 'medium': 60}, 'FB': {'pre': 498, 'post': 754, 'downstream': 3265, 'upstream': 754, 'mito': 119, 'dark': 45, 'light': 15, 'medium': 59}, 'FBl3': {'pre': 71, 'post': 104, 'downstream': 494, 'upstream': 104, 'mito': 10, 'dark': 3, 'light': 2, 'medium': 5}, 'FBl2': {'pre': 426, 'post': 646, 'downstream': 2767, 'upstream': 646, 'mito': 109, 'dark': 42, 'light': 13, 'medium': 54}, 'FB-column3': {'pre': 67, 'post': 96, 'downstream': 405, 'upstream': 96, 'mito': 13, 'dark': 6, 'light': 2, 'medium': 5}, 'FBl1': {'pre': 1, 'post': 4, 'downstream': 4, 'upstream': 4}}",SIPCREFB2,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'INP', 'PLP(R)', 'SCL(R)', 'SIP(R)', 'SMP(R)', 'SNP(R)', 'VLNP(R)']","['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3']"
1255634657,,,0,26,0,26,0,594512,Orphan,,Orphan,,,,"{'CX': {'post': 26}, 'FB': {'post': 26}, 'FBl3': {'post': 18}, 'FBl2': {'post': 8}}",,"['CX', 'FB', 'FBl2', 'FBl3']",[]
1255634702,FB2M_R,FB2M,453,1136,2957,1136,217,979251708,Traced,False,Roughly traced,PDL05,346.0,"[5306, 14600, 11072]","{'SNP(R)': {'pre': 3, 'post': 192, 'downstream': 7, 'upstream': 192, 'mito': 45, 'dark': 40, 'light': 1, 'medium': 4}, 'SIP(R)': {'pre': 3, 'post': 133, 'downstream': 7, 'upstream': 133, 'mito': 37, 'dark': 35, 'light': 1, 'medium': 1}, 'SMP(R)': {'post': 49, 'upstream': 49, 'mito': 5, 'dark': 3, 'medium': 2}, 'SLP(R)': {'post': 10, 'upstream': 10, 'mito': 3, 'dark': 2, 'medium': 1}, 'INP': {'pre': 1, 'post': 179, 'downstream': 1, 'upstream': 179, 'mito': 26, 'dark': 19, 'light': 1, 'medium': 6}, 'SCL(R)': {'post': 33, 'upstream': 33, 'mito': 8, 'dark': 7, 'medium': 1}, 'mALT(R)': {'post': 1, 'upstream': 1}, 'CRE(R)': {'pre': 1, 'post': 146, 'downstream': 1, 'upstream': 146, 'mito': 18, 'dark': 12, 'light': 1, 'medium': 5}, 'CRE(-ROB,-RUB)(R)': {'pre': 1, 'post': 145, 'downstream': 1, 'upstream': 145, 'mito': 18, 'dark': 12, 'light': 1, 'medium': 5}, 'VLNP(R)': {'post': 4, 'upstream': 4}, 'PLP(R)': {'post': 4, 'upstream': 4}, 'CX': {'pre': 448, 'post': 755, 'downstream': 2947, 'upstream': 755, 'mito': 115, 'dark': 73, 'light': 8, 'medium': 34}, 'FB': {'pre': 448, 'post': 755, 'downstream': 2947, 'upstream': 755, 'mito': 114, 'dark': 73, 'light': 7, 'medium': 34}, 'FBl3': {'pre': 64, 'post': 97, 'downstream': 404, 'upstream': 97, 'mito': 14, 'dark': 10, 'medium': 4}, 'FBl2': {'pre': 384, 'post': 658, 'downstream': 2543, 'upstream': 658, 'mito': 100, 'dark': 63, 'light': 7, 'medium': 30}, 'RUB(R)': {'post': 1, 'upstream': 1}, 'FB-column3': {'pre': 61, 'post': 106, 'downstream': 409, 'upstream': 106, 'mito': 15, 'dark': 7, 'light': 1, 'medium': 7}}",SIPCREFB2,"['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'FB', 'FB-column3', 'FBl2', 'FBl3', 'INP', 'PLP(R)', 'RUB(R)', 'SCL(R)', 'SIP(R)', 'SLP(R)', 'SMP(R)', 'SNP(R)', 'VLNP(R)', 'mALT(R)']","['CRE(-ROB,-RUB)(R)', 'CRE(R)', 'CX', 'FB', 'FB-column3', 'FBl2', 'FBl3', 'INP', 'SIP(R)', 'SNP(R)']"
