root_id,super_class,cell_class,cell_sub_class,cell_type,side
720575940640065139,optic,ME>LO,,Tm2,left
720575940640065358,optic,ME,,Sm24,right
720575940640065744,optic,LO>LOP,,T5d,right
720575940640066382,optic,ME>LOP,,T4c,right
720575940640067133,visual_projection,,,TmY14,left
720575940640068029,sensory,visual,,R1-6,left
720575940640068149,sensory,visual,,R8,left
720575940640068480,optic,ME>LA,,C3,left
720575940640069565,optic,ME,,Dm3q,left
720575940640069720,optic,ME,,Mi10,right
720575940640071643,optic,LA>ME,L1-5,,left
720575940640073560,optic,ME>LO,,Tm32,left
720575940640073806,optic,LA>ME,L1-5,L2,right
720575940640073816,optic,ME>LO,,Tm2,right
720575940640074485,optic,ME>LO.LOP,,Tm36,left
720575940640074624,optic,LO>LOP,,T5a,right
720575940640075739,optic,ME>LO,,Tm2,left
720575940640077400,optic,ME>LO,,Tm2,right
720575940640078168,optic,ME>LOP,,T4d,left
720575940640078525,optic,LOP,,LPi07,left
720575940640080216,optic,LA>ME,L1-5,L5,left
720575940640080437,visual_projection,,,LC10d,left
720575940640080573,sensory,visual,,R1-6,left
720575940640081240,optic,ME>LO,,Tm4,right
720575940640081725,optic,ME>LA,,Lawf2,right
720575940640082766,sensory,visual,,R1-6,right
720575940640083544,optic,ME>LOP,,T4c,left
720575940640083584,optic,ME>LO,,Tm5a,right
720575940640084568,optic,ME>LO,,Tm5e,left
720575940640085301,optic,ME,,Dm3p,left
720575940640086360,optic,ME,,Mi9,left
720575940640086837,sensory,visual,,R1-6,left
720575940640087203,optic,LO>LOP,,T5c,left
720575940640087997,sensory,visual,,R7,left
720575940640089653,sensory,visual,DRA,R8,left
720575940640089984,optic,ME>LO,,Tm4,right
720575940640090752,optic,ME>LOP,,T4a,right
720575940640090968,optic,LOP>ME.LO,,Y3,left
720575940640090995,optic,ME>LA,,T1,left
720575940640091453,optic,ME,,Mi15,left
720575940640091555,optic,ME,,Sm15,right
720575940640091726,sensory,visual,,R1-6,right
720575940640092238,optic,ME>LO.LOP,,TmY15,right
720575940640092405,optic,LO,,Li06,left
720575940640092725,optic,LA>ME,L1-5,,left
720575940640093043,optic,ME>LO,,Tm5c,left
720575940640093518,optic,ME>LOP,,T4c,left
720575940640093811,optic,ME,,Sm06,left
720575940640094517,sensory,visual,,R1-6,left
720575940640094542,optic,ME>LOP.LO,,TmY10,right
720575940640096419,optic,LO>LOP,,T5b,left
720575940640096701,optic,LA>ME,L1-5,L3,left
720575940640097332,optic,ME,,Dm2,right
720575940640098749,visual_projection,,,LPC2,right
720575940640098869,sensory,visual,,R1-6,left
720575940640099005,optic,ME>LO,,Tm3,left
720575940640099893,sensory,visual,,R1-6,left
720575940640100149,optic,ME,,Mi13,left
720575940640101027,optic,ME,,Dm3q,right
720575940640101821,optic,ME,,Pm08,left
720575940640101976,optic,ME>LO,,Tm4,left
720575940640102051,optic,ME,,Mi15,left
720575940640102528,optic,LO>LOP,,T5c,right
720575940640102717,optic,ME>LA,,Lawf1,right
720575940640102771,optic,ME,,Sm15,left
720575940640103283,optic,ME,,Mi13,right
720575940640106403,optic,ME>LOP,,T4a,left
720575940640107171,optic,ME,,Dm3q,right
720575940640107939,optic,LA>ME,L1-5,L4,left
720575940640108110,sensory,visual,,R1-6,right
720575940640108120,optic,LA>ME,L1-5,L2,right
720575940640108853,optic,ME,,C2,left
720575940640110133,sensory,visual,,R1-6,left
720575940640110670,optic,ME>LO,,Tm9,left
720575940640111413,sensory,visual,,R1-6,left
720575940640112243,optic,ME>LOP,,T4b,left
720575940640112445,optic,LO,,Li17,left
720575940640112728,optic,ME>LO,,Tm5f,left
720575940640112768,optic,ME,,Mi15,left
720575940640113280,optic,ME>LO.LOP,,Tm27,left
720575940640113792,optic,ME>LOP,,T4b,right
720575940640115005,optic,ME>LOP,,T4b,left
720575940640115363,optic,ME>LA,,C3,left
720575940640116312,optic,LO>LOP,,T5c,right
720575940640116533,visual_projection,,,MeTu2a,left
720575940640117070,sensory,visual,,R1-6,right
720575940640117301,optic,ME,,Pm09,left
720575940640117968,optic,ME>LOP,,T4b,left
720575940640118205,optic,ME,tangential,Dm20,right
720575940640118845,visual_projection,,,MTe51,left
720575940640119118,optic,LO,,Li12,left
720575940640120142,optic,ME,,Mi9,right
720575940640120398,optic,ME>LO,,Tm1,left
720575940640120629,sensory,visual,,R1-6,left
720575940640121216,optic,ME,,Mi9,right
720575940640122165,optic,ME>LO.LOP,,TmY4,left
720575940640122240,optic,ME>LOP,,T4c,right
720575940640122421,optic,LA>ME,L1-5,L4,right
720575940640123811,optic,LA>ME,L1-5,L5,left
720575940640124880,optic,LO>ME,tangential,LMt2,right
720575940640125629,optic,LA>ME,L1-5,L5,right
720575940640125749,optic,ME,,Dm3p,right
720575940640126141,optic,ME,,Pm08,right
720575940640129358,sensory,visual,,R1-6,left
720575940640129624,optic,ME>LO,,Tm25,left
720575940640132184,optic,ME>LO,,Tm1,left
720575940640132405,sensory,visual,,R1-6,left
720575940640132686,optic,LA>ME,L1-5,L2,left
720575940640133053,optic,ME,,Mi13,right
720575940640133454,optic,ME,,Mi14,left
720575940640133941,visual_projection,,,LTe49a,right
720575940640134077,optic,LA>ME,L1-5,L2,right
720575940640134232,optic,LOP,,LPi01,left
720575940640134488,optic,ME,tangential,Sm21,right
720575940640134589,optic,ME>LA,,C3,right
720575940640135246,sensory,visual,,R1-6,right
720575940640135331,optic,ME>LA,,Lawf1,right
720575940640135613,optic,LA,,Lai,right
720575940640135758,sensory,visual,,R1-6,right
720575940640136400,optic,LO>LOP,,T5c,right
720575940640137048,optic,LA>ME,L1-5,L5,right
720575940640138355,optic,LO,,Li17,right
720575940640138685,optic,ME,,Dm2,left
720575940640139598,optic,LA>ME,L1-5,L2,right
720575940640140341,visual_centrifugal,,,cL13,left
720575940640140597,sensory,visual,,R1-6,left
720575940640140659,optic,ME>LO,,Tm4,left
720575940640140853,optic,LA>ME,L1-5,L1,left
720575940640141184,optic,LA>ME,L1-5,L5,left
720575940640141757,optic,bilateral,,MeMe_e12,right
720575940640142901,optic,LA>ME,L1-5,L1,left
720575940640142936,optic,ME>LO,,T3,left
720575940640143192,optic,ME,columnar,Mi1,right
720575940640143413,optic,LA>ME,L1-5,L1,left
720575940640143704,optic,ME>LO,,T3,left
720575940640143744,optic,ME>LO,,T2a,right
720575940640144181,optic,LA>ME,L1-5,L1,left
720575940640144462,optic,ME>LO,,Tm21,left
720575940640144768,optic,LA>ME,L1-5,L1,right
720575940640144829,optic,ME>LA,,C3,right
720575940640144957,optic,ME>LO.LOP,,Tm36,left
720575940640144974,optic,ME>LA,,T1,right
720575940640145059,optic,ME>LO,,Tm2,left
720575940640145461,optic,LA>ME,L1-5,L5,left
720575940640146035,optic,ME>LO.LOP,,TmY11,left
720575940640146547,optic,ME,,Dm3p,left
720575940640146595,optic,LA>ME,L1-5,L4,left
720575940640147059,optic,ME>LO,,Tm21,left
720575940640147827,optic,ME>LA,,C3,left
720575940640148277,sensory,visual,,R8,left
720575940640148285,optic,ME>LOP,,T4b,left
720575940640149376,optic,ME>LO,,T3,right
720575940640149813,optic,ME>LO,,T2a,right
720575940640149923,optic,LO>LOP,,T5d,left
720575940640150717,visual_centrifugal,,,aMe4,left
720575940640150912,optic,ME>LOP,,T4c,right
720575940640150973,optic,ME,,Mi1,left
720575940640152381,optic,ME>LA,,C3,left
720575940640152448,optic,ME>LO,,Tm9,right
720575940640152509,sensory,visual,,R8,left
720575940640153216,optic,LA>ME,L1-5,L1,right
720575940640153405,optic,ME,columnar,Mi4,right
720575940640153661,optic,ME>LO,,MLt4,left
720575940640155581,visual_projection,,,LC11,left
720575940640155709,sensory,visual,,R1-6,right
720575940640155789,optic,ME>LOP,,T4a,right
720575940640156323,optic,LA>ME,L1-5,L4,left
720575940640156469,optic,ME>LA,,T1,left
720575940640156494,sensory,visual,,R7,right
720575940640156504,optic,ME,columnar,Mi1,left
720575940640157492,sensory,visual,,R1-6,right
720575940640157749,optic,ME>LO,,Tm7,left
720575940640158141,optic,ME>LO,,Tm21,left
720575940640158261,optic,ME,,Mi13,left
720575940640158397,optic,ME>LO,,T3,left
720575940640158781,optic,LA>ME,L1-5,L4,right
720575940640158909,optic,ME>LO,,Tm2,left
720575940640159139,optic,ME>LO.LOP,,Tm27,right
720575940640159293,sensory,visual,,R8,right
720575940640159651,optic,ME,,Mi10,left
720575940640160053,sensory,visual,,R1-6,left
720575940640160128,optic,ME>LO,,Tm21,left
720575940640160309,sensory,visual,,R1-6,left
720575940640160957,optic,ME,,Dm9,right
720575940640161102,optic,ME>LO,,Tm21,left
720575940640162237,visual_projection,,,LC46,right
720575940640162357,sensory,visual,,R1-6,left
720575940640162613,optic,LA>ME,L1-5,L1,right
720575940640163456,optic,LA>ME,L1-5,L1,left
720575940640163773,optic,bilateral,,MeMe_e11,left
720575940640164917,sensory,visual,,R1-6,left
720575940640164992,optic,ME>LO,,Tm21,left
720575940640165760,optic,ME>LO,,Tm25,left
720575940640166709,sensory,visual,,R1-6,left
720575940640167477,optic,ME>LO,,Tm1,left
720575940640168099,optic,ME,,Dm3p,left
720575940640168125,optic,ME>LO,,Tm5f,right
720575940640169277,optic,ME>LOP,,T4b,right
720575940640170147,optic,ME>LO,,T2,left
720575940640170328,optic,LO>LOP,,T5c,left
720575940640170403,optic,ME>LA,,T1,left
720575940640170659,optic,ME,,pDm8,left
720575940640171598,sensory,visual,,R8,right
720575940640172733,optic,LO,,Li03,right
720575940640173264,optic,ME>LO,,Tm21,right
720575940640173876,sensory,visual,,R1-6,right
720575940640175232,optic,ME>LA,,T1,left
720575940640175731,optic,ME.LO,tangential,LMa2,left
720575940640176472,optic,ME,,Dm3v,right
720575940640176693,sensory,visual,,R7,left
720575940640177536,optic,ME>LO,,Tm7,left
720575940640179315,optic,ME,columnar,Mi1,left
720575940640179328,optic,LO>LOP,,T5c,left
720575940640179645,optic,ME,,Dm9,right
720575940640179800,optic,LO>LOP,,T5b,left
720575940640180083,optic,LA>ME,L1-5,L5,left
720575940640180339,optic,ME,columnar,Mi1,right
720575940640180541,optic,LOP>ME.LO,,Y11,left
720575940640181301,optic,ME>LO,,MLt3,right
720575940640181309,visual_projection,,,LC10c,right
720575940640182350,optic,ME,,Mi14,right
720575940640182360,optic,ME>LO.LOP,,TmY3,right
720575940640183936,optic,ME>LOP,,T4b,right
720575940640184398,visual_projection,,,LLPC1,right
720575940640184717,optic,LO,,Li10,right
720575940640185934,sensory,visual,,R1-6,left
720575940640186165,sensory,visual,,R1-6,left
720575940640187453,sensory,visual,,R1-6,right
720575940640187811,optic,ME>LO.LOP,,TmY5a,right
720575940640188750,optic,ME,,Sm23,left
720575940640189312,optic,ME>LO.LOP,,TmY3,right
720575940640189568,optic,ME>LO,,Tm16,right
720575940640189659,visual_projection,,,LC12,right
720575940640189784,optic,ME,,Mi9,left
720575940640189885,optic,ME,,Sm15,left
720575940640190261,sensory,visual,,R1-6,left
720575940640191310,sensory,visual,,R1-6,left
720575940640191907,optic,ME>LO,,Tm5c,left
720575940640192856,optic,ME,,Dm3p,right
720575940640194126,sensory,visual,,R1-6,left
720575940640194392,optic,LA>ME,L1-5,L4,right
720575940640194648,optic,LO>LOP,,T5b,left
720575940640195637,optic,LA>ME,L1-5,L5,left
720575940640195968,optic,ME,,Dm3v,right
720575940640198205,sensory,visual,,R1-6,left
720575940640198784,optic,LOP,,LPi07,right
720575940640198864,optic,ME>LO,,T3,right
720575940640199027,optic,ME>LO.LOP,,TmY5a,left
720575940640200637,optic,LO>ME,,LMt4,right
720575940640201013,optic,ME>LA,,T1,right
720575940640201661,optic,ME,,Mi9,left
720575940640201891,optic,ME,,Dm3q,left
720575940640202448,optic,ME>LO.LOP,,TmY9q,right
720575940640202557,optic,LA>ME,L1-5,L2,right
720575940640202880,optic,ME>LO,,T2,left
720575940640203061,optic,ME>LO,,MLt7,left
720575940640203608,optic,ME,,Mi13,right
720575940640203829,optic,LA>ME,L1-5,L5,left
720575940640204093,optic,LA>ME,L1-5,L4,left
720575940640204632,optic,LOP,,LPi09,left
720575940640204733,optic,ME>LO,,Tm5c,right
720575940640205656,optic,ME,columnar,Mi4,right
720575940640206389,optic,LOP,,LPi02,left
720575940640206424,optic,ME>LO,,Tm9,left
720575940640206499,optic,LA>ME,L1-5,L5,left
720575940640206781,sensory,visual,,R7,left
720575940640206926,optic,ME,tangential,Pm01,right
720575940640207293,optic,LA>ME,L1-5,L4,left
720575940640207413,visual_projection,,,LC10e,left
720575940640207438,optic,LA>ME,L1-5,L5,left
720575940640207669,optic,ME>LA,,C3,left
720575940640208803,optic,LA>ME,L1-5,L1,left
720575940640209267,optic,LO>LOP,,T5b,left
720575940640209461,optic,ME,,Sm09,right
720575940640209725,visual_projection,,,LCe01b,left
720575940640210365,optic,ME,,Mi10,right
720575940640211022,optic,ME>LA,,C2,left
720575940640211389,optic,LA>ME,L1-5,L5,right
720575940640211571,optic,LA>ME,L1-5,L3,right
720575940640211645,optic,ME,,Sm14,left
720575940640211765,optic,ME>LA,,C2,left
720575940640212413,optic,ME,columnar,Mi1,right
720575940640213070,optic,ME>LO.LOP,,TmY3,right
720575940640213080,optic,ME,,Dm3q,right
720575940640214325,sensory,visual,,R8,right
720575940640214360,optic,ME>LO,,Tm3,right
720575940640214643,sensory,visual,,R8,right
720575940640215504,optic,ME>LA,,T1,right
720575940640216483,optic,LA>ME,L1-5,L5,left
720575940640216910,optic,ME.LO,,LMa5,right
720575940640217728,optic,LO>LOP,,T5a,left
720575940640217845,visual_projection,,,LLPC1,right
720575940640218446,optic,LA>ME,L1-5,L1,right
720575940640218483,optic,ME,,Mi15,right
720575940640218702,sensory,visual,,R8,right
720575940640218941,visual_projection,,,LC16,right
720575940640219453,visual_projection,,,TmY14,right
720575940640219709,optic,ME,,Dm2,left
720575940640223054,optic,ME>LO,,MLt4,left
720575940640223566,sensory,visual,,R7,left
720575940640224600,optic,LO>LOP,,T5c,left
720575940640224675,optic,LA>ME,L1-5,L4,left
720575940640225112,optic,ME>LOP,,T4b,left
720575940640225845,sensory,visual,,R1-6,right
720575940640227456,optic,ME,,Dm3q,left
720575940640227918,optic,ME>LO,,Tm5f,left
720575940640228686,optic,LO>LOP,,T5b,left
720575940640228736,visual_projection,,,LC16,left
720575940640228771,optic,LOP>ME.LO,,Tlp5,right
720575940640228979,optic,ME>LA,,C3,right
720575940640229437,visual_projection,,,LC18,right
720575940640230205,visual_projection,,,MTe01b,right
720575940640230259,optic,ME>LO,,Tm2,right
720575940640231296,optic,ME>LOP,,T4b,right
720575940640231485,visual_projection,,,LC16,right
720575940640231733,optic,ME,tangential,Pm02,left
720575940640234574,sensory,visual,,R7,left
720575940640235904,optic,ME>LO,,Tm3,right
720575940640237219,optic,ME,,Mi9,left
720575940640238451,optic,ME>LO,,Tm2,left
720575940640238499,optic,ME>LOP,,T4c,right
720575940640238926,optic,LA>ME,L1-5,,left
720575940640239182,optic,LA>ME,L1-5,L2,left
720575940640239475,optic,LA>ME,L1-5,L5,left
720575940640240117,optic,ME>LOP,,T4c,right
720575940640240373,optic,ME>LOP,,T4d,right
720575940640245813,optic,ME>LA,,C2,right
720575940640245888,optic,LO>LOP,,T5c,right
720575940640248435,sensory,visual,,R1-6,left
720575940640248947,optic,ME>LO,,T2,left
720575940640249149,optic,ME>LO,,Tm25,left
720575940640249166,sensory,visual,,R1-6,left
720575940640249405,optic,ME>LO,,Tm16,left
720575940640249688,optic,ME>LO,,Tm7,left
720575940640249715,optic,ME>LA,,T1,left
720575940640249934,optic,LA>ME,L1-5,L2,right
720575940640250456,optic,ME>LO,,Tm32,right
720575940640250496,optic,ME,columnar,Mi1,right
720575940640251776,optic,ME>LO,,T3,left
720575940640251811,visual_projection,,,MeTu4d,left
720575940640251965,optic,ME>LO.LOP,,TmY16,left
720575940640252800,optic,ME>LO,,Tm9,right
720575940640254323,optic,LO,,Li17,left
720575940640254552,visual_projection,,,LPLC4,right
720575940640254848,optic,ME>LO,,Tm31,right
720575940640254928,optic,LO>LOP,,T5b,right
720575940640255104,optic,ME>LO,,Tm1,right
720575940640255139,sensory,visual,,R1-6,right
720575940640256061,optic,ME>LA,,T1,left
720575940640256115,sensory,visual,,R1-6,right
720575940640256590,sensory,visual,,R7,left
720575940640257368,optic,ME>LO,,Tm9,left
720575940640259061,visual_projection,,,LLPC2,right
720575940640259150,optic,LA>ME,L1-5,L1,left
720575940640259662,optic,ME>LO,,Tm4,right
720575940640261429,optic,ME>LO,,Tm16,right
720575940640261454,sensory,visual,,R7,left
720575940640261966,sensory,visual,,R1-6,left
720575940640262272,optic,ME>LO,,Tm1,right
720575940640262608,optic,ME>LA,,T1,right
720575940640262734,sensory,visual,,R1-6,left
720575940640262990,sensory,visual,,R1-6,left
720575940640263040,optic,ME>LO,,Tm5e,right
720575940640263246,sensory,visual,,R1-6,left
720575940640263502,sensory,visual,,R1-6,left
720575940640263758,sensory,visual,,R1-6,left
720575940640263808,optic,ME,,Dm3p,left
720575940640263989,optic,ME,tangential,Pm12,right
720575940640264014,sensory,visual,,R1-6,left
720575940640264253,optic,ME>LO,,Tm2,left
720575940640264576,optic,ME>LO,,Tm20,left
720575940640265021,optic,ME>LO.LOP,,Tm36,right
720575940640265277,optic,ME>LA,,C3,left
720575940640265331,optic,ME>LO.LOP,,TmY3,left
720575940640265816,optic,ME,,Mi15,left
720575940640266037,optic,ME>LOP.LO,,TmY10,right
720575940640266318,sensory,visual,,R1-6,left
720575940640266574,optic,LA>ME,L1-5,L2,left
720575940640266584,optic,LA>ME,L1-5,L2,right
720575940640266915,sensory,visual,,R1-6,right
720575940640267136,optic,ME>LO,,Tm2,left
720575940640267608,optic,ME>LO.LOP,,TmY3,right
720575940640270195,optic,LOP,,LPi11,right
720575940640270976,optic,ME>LO,,Tm1,right
720575940640270989,optic,ME>LO,,MLt5,right
720575940640271182,optic,ME>LO,,Tm1,left
720575940640271933,optic,ME>LA,,T1,right
720575940640272693,sensory,visual,,R1-6,left
720575940640273742,optic,ME,,,left
720575940640275773,optic,ME>LO,,Tm20,right
720575940640275920,optic,ME>LOP,,T4d,right
720575940640276096,optic,ME>LO,,Tm5c,right
720575940640277080,visual_projection,,,LC12,left
720575940640277336,optic,ME,,Dm2,left
720575940640277592,visual_projection,,,LC12,left
720575940640277888,visual_projection,,,LCe02,right
720575940640278387,visual_projection,,DN3,LMTe01,right
720575940640279093,sensory,visual,,R8,right
720575940640280117,optic,ME,,Dm9,right
720575940640280381,optic,ME,,Sm06,right
720575940640280637,optic,LO>LOP,,T5d,left
720575940640281432,optic,ME>LO,,Tm5e,right
720575940640282173,optic,ME,,Sm06,left
720575940640283088,optic,ME>LO,,T2a,left
720575940640283701,optic,ME>LOP,,T4a,right
720575940640285272,sensory,visual,,R8,right
720575940640286115,optic,ME>LOP,,T4b,left
720575940640286323,optic,ME>LA,,C3,left
720575940640288078,sensory,visual,,R1-6,left
720575940640288590,sensory,visual,,R1-6,left
720575940640289368,visual_projection,,,LC12,right
720575940640289395,optic,ME,,Dm18,right
720575940640289614,sensory,visual,,R1-6,left
720575940640290109,optic,ME>LO.LOP,,TmY9q__perp,right
720575940640290126,sensory,visual,,R1-6,left
720575940640290675,optic,ME,,Sm06,left
720575940640290931,optic,ME,,Mi9,left
720575940640291125,optic,ME,,Pm09,right
720575940640291381,optic,ME>LOP.LO,,TmY10,left
720575940640291955,visual_projection,,,MeTu3b,left
720575940640292149,optic,ME,,Pm08,left
720575940640293248,optic,ME>LO.LOP,,TmY3,right
720575940640293760,optic,LO,,Li06,right
720575940640294771,optic,ME,,Mi2,left
720575940640295027,optic,ME,,Sm18,left
720575940640295502,sensory,visual,,R1-6,left
720575940640295539,sensory,visual,,R1-6,left
720575940640296576,optic,ME>LO,,T2a,right
720575940640297304,optic,ME>LOP.LO,,TmY10,right
720575940640297600,optic,ME>LO,,Tm40,right
720575940640299325,optic,LA>ME,L1-5,L1,right
720575940640299342,optic,LA>ME,L1-5,L5,left
720575940640299392,optic,ME,columnar,Mi1,left
720575940640299598,optic,LA>ME,L1-5,L4,left
720575940640301440,optic,LA>ME,L1-5,L2,right
720575940640301646,optic,ME>LA,,C2,left
720575940640301939,optic,ME>LO.LOP,,TmY15,right
720575940640302389,visual_projection,,,LPLC2,left
720575940640302414,optic,LA>ME,L1-5,L5,left
720575940640302926,optic,ME>LO.LOP,,TmY5a,right
720575940640303267,optic,LO>LOP,,T5b,left
720575940640303421,optic,LA>ME,L1-5,L3,left
720575940640303779,optic,ME,,Sm02,left
720575940640304000,optic,ME>LO,,Tm1,left
