io,arm,variant,seed,fraction,epoch,train_loss,val_auprc,val_loss
generic,random,standard,5,25,16,0.1587505772709846,0.9791,0.6566
generic,spectrum,standard,3,25,1,2.2923753410577774,0.5693,6.4074
generic,spectrum,standard,3,25,2,3.141394764184952,0.9474,2.1623
generic,spectrum,standard,3,25,3,0.4147466674447059,0.8354,1.0362
generic,spectrum,standard,3,25,4,0.3286670744419098,0.9606,0.9439
generic,spectrum,standard,3,25,5,0.2555682778358459,0.9071,0.5286
generic,spectrum,standard,3,25,6,0.2561003193259239,0.9786,0.4547
generic,spectrum,standard,3,25,7,0.179227315634489,0.9615,0.3006
generic,spectrum,standard,3,25,8,0.1970217496156692,0.9821,0.3995
generic,spectrum,standard,3,25,9,0.1794989600777626,0.9745,0.2985
generic,spectrum,standard,3,25,10,0.1998544737696647,0.9829,0.3732
generic,spectrum,standard,3,25,11,0.1883076414465904,0.9729,0.5555
generic,spectrum,standard,3,25,12,0.218410624563694,0.9711,0.285
generic,spectrum,standard,3,25,13,0.196345154941082,0.9669,0.3511
generic,spectrum,standard,3,25,14,0.1589123971760273,0.9447,0.375
generic,spectrum,standard,3,25,15,0.2069121472537517,0.9784,0.4808
generic,spectrum,standard,3,25,16,0.1839079424738884,0.9784,0.3994
generic,spectrum,standard,3,25,17,0.1698099657893181,0.9826,0.252
generic,spectrum,standard,3,25,18,0.1963022157549858,0.9809,0.6241
generic,spectrum,standard,3,25,19,0.2251931846141815,0.9802,0.3143
generic,spectrum,standard,3,25,20,0.1933595106005668,0.9787,0.2789
generic,spectrum,standard,3,25,21,0.1787707462906837,0.9822,0.3335
generic,spectrum,standard,3,25,22,0.1707584798336029,0.9702,0.4028
generic,spectrum,standard,3,25,23,0.1569959953427314,0.9705,0.49
generic,dense,standard,1,25,1,1.8785297691822047,0.9116,0.8991
generic,dense,standard,1,25,2,0.9450752377510072,0.8901,1.2278
generic,dense,standard,1,25,3,0.5883377462625503,0.9611,1.3647
generic,dense,standard,1,25,4,0.4433554649353027,0.9755,0.6569
generic,dense,standard,1,25,5,0.3374606490135193,0.9696,0.7832
generic,dense,standard,1,25,6,0.3331253945827484,0.9686,0.6257
generic,dense,standard,1,25,7,0.3384787172079086,0.9574,0.8117
generic,dense,standard,1,25,8,0.3333950668573379,0.9652,0.6161
generic,dense,standard,1,25,9,0.3337895900011062,0.9196,0.7661
generic,dense,standard,1,25,10,0.3352738291025162,0.9491,0.6085
generic,dense,standard,1,25,11,0.3457940578460693,0.7553,0.807
generic,dense,standard,1,25,12,0.4048997104167938,0.9377,0.8169
generic,dense,standard,1,25,13,0.3319538950920105,0.9402,1.1134
generic,dense,standard,1,25,14,0.3869378715753555,0.9594,0.6013
generic,dense,standard,1,25,15,0.3612514138221741,0.932,0.7619
generic,dense,standard,1,25,16,0.3304782956838608,0.9076,0.6502
generic,dense,standard,1,25,17,0.3848689645528793,0.9184,0.8971
generic,dense,standard,1,25,18,0.3661722660064697,0.9172,0.5937
generic,dense,standard,1,25,19,0.3404076635837555,0.9231,0.5962
generic,dense,standard,1,25,20,0.402326712012291,0.6281,0.7084
generic,dense,standard,1,25,21,0.388168939948082,0.6136,0.6661
generic,dense,standard,1,25,22,0.4180966585874557,0.8837,0.8284
generic,dense,standard,1,25,23,0.3905490294098854,0.8973,0.5968
generic,dense,standard,1,25,24,0.3647534102201462,0.8673,0.5821
generic,dense,standard,1,25,25,0.3796229958534241,0.877,1.0224
generic,dense,standard,1,25,26,0.3766315907239914,0.8865,0.5835
generic,dense,standard,1,25,27,0.3810824960470199,0.9142,0.5733
generic,dense,standard,1,25,28,0.33640978038311,0.9304,0.6499
generic,dense,standard,1,25,29,0.3571260571479797,0.9261,0.8971
generic,dense,standard,1,25,30,0.3906403809785843,0.952,0.5707
generic,dense,standard,5,25,1,1.22889900803566,0.5802,0.9366
generic,dense,standard,5,25,2,0.5535270899534226,0.9498,1.3785
generic,dense,standard,5,25,3,0.4371160805225372,0.8823,0.5702
generic,dense,standard,5,25,4,0.342303554713726,0.9165,1.7369
generic,dense,standard,5,25,5,0.7931641429662705,0.9044,0.6061
generic,dense,standard,5,25,6,0.359065879881382,0.6568,1.9948
generic,dense,standard,5,25,7,1.1141946017742157,0.9157,1.0509
generic,dense,standard,5,25,8,1.0059907108545303,0.9825,1.957
generic,dense,standard,5,25,9,0.5466894567012787,0.9744,1.9604
bio,adapter_only,standard,3,25,1,0.3305168807506561,0.8568,0.6002
bio,adapter_only,standard,3,25,2,0.3110956907272338,0.882,0.5915
bio,adapter_only,standard,3,25,3,0.2952525526285171,0.895,0.5827
bio,adapter_only,standard,3,25,4,0.2834237188100815,0.9079,0.5841
bio,adapter_only,standard,3,25,5,0.2731680020689964,0.9135,0.5769
bio,adapter_only,standard,3,25,6,0.2651313632726669,0.9268,0.5928
bio,adapter_only,standard,3,25,7,0.2580926343798637,0.9249,0.5685
bio,adapter_only,standard,3,25,8,0.2523923262953758,0.9355,0.5795
bio,adapter_only,standard,3,25,9,0.2476972103118896,0.9386,0.5684
bio,adapter_only,standard,3,25,10,0.2427998065948486,0.9392,0.5506
bio,adapter_only,standard,3,25,11,0.2381045892834663,0.9487,0.5542
bio,adapter_only,standard,3,25,12,0.2342589139938354,0.9569,0.5468
bio,adapter_only,standard,3,25,13,0.2296187385916709,0.9534,0.5222
bio,adapter_only,standard,3,25,14,0.2251582220196724,0.9652,0.525
bio,adapter_only,standard,3,25,15,0.2211694374680519,0.9664,0.5104
bio,adapter_only,standard,3,25,16,0.2173378705978393,0.9753,0.5035
bio,adapter_only,standard,3,25,17,0.2130521714687347,0.9723,0.4802
bio,adapter_only,standard,3,25,18,0.2091796338558197,0.9816,0.4789
bio,adapter_only,standard,3,25,19,0.2054003655910491,0.9828,0.4645
bio,adapter_only,standard,3,25,20,0.2024098590016365,0.9839,0.4534
bio,adapter_only,standard,3,25,21,0.198895463347435,0.9844,0.4417
bio,adapter_only,standard,3,25,22,0.1956190451979637,0.9863,0.4334
bio,adapter_only,standard,3,25,23,0.1925190463662147,0.9868,0.4264
bio,adapter_only,standard,3,25,24,0.18997802734375,0.9868,0.4162
bio,adapter_only,standard,3,25,25,0.1874210730195045,0.9881,0.4172
bio,adapter_only,standard,3,25,26,0.1847664982080459,0.9875,0.4002
bio,adapter_only,standard,3,25,27,0.182499773800373,0.9881,0.3966
bio,adapter_only,standard,3,25,28,0.1800344198942184,0.988,0.3858
bio,adapter_only,standard,3,25,29,0.1780872449278831,0.9882,0.3795
bio,adapter_only,standard,3,25,30,0.1760788202285766,0.9886,0.3813
bio,connectome,standard,3,50,1,0.5695076227188111,0.9505,0.4175
bio,connectome,standard,3,50,2,0.1894796267151832,0.9875,0.3345
bio,connectome,standard,3,50,3,0.1669932477176189,0.9824,0.3188
bio,connectome,standard,3,50,4,0.1452055618166923,0.9861,0.2663
bio,connectome,standard,3,50,5,0.1359679337590932,0.9779,0.2638
bio,connectome,standard,3,50,6,0.1610413521528244,0.9806,0.2261
bio,connectome,standard,3,50,7,0.1348534930497407,0.9823,0.2314
bio,connectome,standard,3,50,8,0.1301909834146499,0.9854,0.2416
bio,connectome,standard,3,50,9,0.1301186297088861,0.9858,0.2108
bio,connectome,standard,3,50,10,0.1241573106497526,0.9818,0.2457
bio,connectome,standard,3,50,11,0.1251804698258638,0.9843,0.2473
bio,connectome,standard,3,50,12,0.1139851406216621,0.9844,0.2631
bio,connectome,standard,3,50,13,0.1358982294797897,0.9833,0.2295
bio,connectome,standard,3,50,14,0.1260202661156654,0.9828,0.245
bio,connectome,standard,3,50,15,0.1176693368703127,0.9835,0.3573
bio,connectome,graded_ln,1,50,1,0.6730599284172059,0.9259,0.511
bio,connectome,graded_ln,1,50,2,0.1905270665884018,0.9864,0.2807
bio,connectome,graded_ln,1,50,3,0.1778736717998981,0.9841,0.3001
bio,connectome,graded_ln,1,50,4,0.1580594595521688,0.9893,0.3308
bio,connectome,graded_ln,1,50,5,0.1518585905432701,0.9897,0.3347
bio,connectome,graded_ln,1,50,6,0.1493653032928705,0.9884,0.2269
bio,connectome,graded_ln,1,50,7,0.1408694647252559,0.9737,0.3102
bio,connectome,graded_ln,1,50,8,0.157823821157217,0.9886,0.3373
bio,connectome,graded_ln,1,50,9,0.1492908477783203,0.9838,0.2052
bio,connectome,graded_ln,1,50,10,0.1469186004251241,0.9834,0.4511
bio,connectome,graded_ln,1,50,11,0.151909015327692,0.9879,0.2286
bio,connectome,graded_ln,1,50,12,0.1367263749241828,0.9845,0.2339
bio,connectome,graded_ln,1,50,13,0.1305410265922546,0.9871,0.2361
bio,connectome,graded_ln,1,50,14,0.1247347902506589,0.9856,0.2284
bio,connectome,graded_ln,1,50,15,0.1181774668395519,0.9836,0.2124
bio,connectome,graded_ln,5,50,1,0.5863245598971843,0.9481,0.6098
bio,connectome,graded_ln,5,50,2,0.2200902044773101,0.9874,0.2445
bio,connectome,graded_ln,5,50,3,0.1689621217548847,0.9838,0.2343
bio,connectome,graded_ln,5,50,4,0.1664623647928237,0.9856,0.245
bio,connectome,graded_ln,5,50,5,0.1502647239714861,0.9868,0.2811
bio,connectome,graded_ln,5,50,6,0.1605517514050007,0.98,0.2146
bio,connectome,graded_ln,5,50,7,0.1484959229826927,0.9871,0.2564
bio,connectome,graded_ln,5,50,8,0.1464676924049854,0.986,0.2605
bio,connectome,graded_ln,5,50,9,0.1436999045312404,0.9853,0.2141
bio,connectome,graded_ln,5,50,10,0.1407641850411892,0.981,0.2069
bio,connectome,graded_ln,5,50,11,0.1418171841651201,0.9834,0.2427
bio,connectome,graded_ln,5,50,12,0.1524090059101581,0.9877,0.2558
bio,connectome,graded_ln,5,50,13,0.1419847887009382,0.9847,0.196
bio,connectome,graded_ln,5,50,14,0.1329554595053196,0.9855,0.2797
bio,connectome,graded_ln,5,50,15,0.1316444396972656,0.9869,0.1948
bio,connectome,graded_ln,5,50,16,0.1437073763459921,0.9864,0.2303
bio,connectome,graded_ln,5,50,17,0.1272930923849344,0.9856,0.2391
bio,connectome,graded_ln,5,50,18,0.1228694710880518,0.9853,0.2085
bio,connectome,graded_ln,5,50,19,0.1351642906665802,0.9849,0.2022
bio,connectome,graded_ln,5,50,20,0.1371216513216495,0.9838,0.2804
bio,connectome,graded_ln,5,50,21,0.1461405981332063,0.9781,0.2347
bio,degree,standard,3,50,1,0.6714151129126549,0.9702,0.4292
bio,degree,standard,3,50,2,0.2152464687824249,0.9637,0.5039
bio,degree,standard,3,50,3,0.1661650009453296,0.9872,0.2483
bio,degree,standard,3,50,4,0.1551806665956974,0.9878,0.3572
bio,degree,standard,3,50,5,0.1550950609147548,0.9886,0.2536
bio,degree,standard,3,50,6,0.1526145238429307,0.9865,0.2635
bio,degree,standard,3,50,7,0.1368409097194671,0.9865,0.2077
bio,degree,standard,3,50,8,0.1336479172110557,0.9858,0.3411
bio,degree,standard,3,50,9,0.1439377710223198,0.9881,0.2507
bio,degree,standard,3,50,10,0.1304864589124918,0.9881,0.2004
bio,degree,standard,3,50,11,0.1292455721646547,0.9851,0.2404
bio,degree,standard,3,50,12,0.1253584343940019,0.9849,0.2274
bio,degree,standard,3,50,13,0.1316052719950676,0.9826,0.2307
bio,degree,standard,3,50,14,0.1347662907093763,0.985,0.2697
bio,degree,standard,3,50,15,0.1271216973662376,0.9884,0.3065
bio,degree,standard,3,50,16,0.1215730112046003,0.9844,0.2177
bio,degree,graded_ln,1,50,1,0.7198293000459671,0.9266,0.6428
bio,degree,graded_ln,1,50,2,0.2376851789653301,0.9828,0.4241
bio,degree,graded_ln,1,50,3,0.1803500205278396,0.9757,0.2604
bio,degree,graded_ln,1,50,4,0.1787500590085983,0.9872,0.3546
bio,degree,graded_ln,1,50,5,0.1669962383806705,0.9889,0.2618
bio,degree,graded_ln,1,50,6,0.1491989497095346,0.9847,0.2109
bio,degree,graded_ln,1,50,7,0.1481171291321516,0.9853,0.2123
bio,degree,graded_ln,1,50,8,0.1408051934093236,0.9895,0.2944
bio,degree,graded_ln,1,50,9,0.1447952751070261,0.9879,0.1814
bio,degree,graded_ln,1,50,10,0.1336155161261558,0.99,0.1919
bio,degree,graded_ln,1,50,11,0.122844111919403,0.9901,0.2441
bio,degree,graded_ln,1,50,12,0.124286463484168,0.9848,0.259
bio,degree,graded_ln,1,50,13,0.129651090875268,0.9891,0.239
bio,degree,graded_ln,1,50,14,0.124464476108551,0.9891,0.201
bio,degree,graded_ln,1,50,15,0.1206767085939645,0.9875,0.1781
bio,degree,graded_ln,1,50,16,0.1268417436629533,0.9867,0.2023
bio,degree,graded_ln,1,50,17,0.1190499387681484,0.9863,0.1961
bio,degree,graded_ln,1,50,18,0.1183939632028341,0.9893,0.176
bio,degree,graded_ln,1,50,19,0.1182172071188688,0.987,0.1986
bio,degree,graded_ln,1,50,20,0.1196041110903024,0.9883,0.2605
bio,degree,graded_ln,1,50,21,0.1187223497778177,0.9886,0.2932
bio,degree,graded_ln,1,50,22,0.1274189181625843,0.9877,0.2682
bio,degree,graded_ln,1,50,23,0.1099908087402582,0.9886,0.1722
bio,degree,graded_ln,1,50,24,0.116597244888544,0.9878,0.1982
bio,degree,graded_ln,1,50,25,0.1146217297762632,0.9878,0.252
bio,degree,graded_ln,1,50,26,0.1106616165488958,0.9871,0.1806
bio,degree,graded_ln,1,50,27,0.1128789946436882,0.988,0.2052
bio,degree,graded_ln,1,50,28,0.1048332851380109,0.9871,0.1799
bio,degree,graded_ln,1,50,29,0.1109740741550922,0.9877,0.1721
bio,degree,graded_ln,1,50,30,0.1103780940175056,0.9849,0.1937
bio,degree,graded_ln,5,50,1,0.6175781302154064,0.9663,0.4916
bio,degree,graded_ln,5,50,2,0.216750793159008,0.9824,0.3467
bio,degree,graded_ln,5,50,3,0.174206767976284,0.9859,0.2606
bio,degree,graded_ln,5,50,4,0.1652757603675127,0.9871,0.2663
bio,degree,graded_ln,5,50,5,0.1475440811365843,0.9885,0.2824
bio,degree,graded_ln,5,50,6,0.1667321354150772,0.9782,0.2547
bio,degree,graded_ln,5,50,7,0.1554649818688631,0.9886,0.2406
bio,degree,graded_ln,5,50,8,0.149862103536725,0.9888,0.3214
bio,degree,graded_ln,5,50,9,0.1465157594531774,0.9885,0.2211
bio,degree,graded_ln,5,50,10,0.1338938951492309,0.9892,0.2078
bio,degree,graded_ln,5,50,11,0.1347866974771022,0.9874,0.216
bio,degree,graded_ln,5,50,12,0.1452395293861627,0.9892,0.2245
bio,degree,graded_ln,5,50,13,0.1405619602650404,0.9882,0.2451
bio,degree,graded_ln,5,50,14,0.1321558833122253,0.9889,0.243
bio,degree,graded_ln,5,50,15,0.1301705453544855,0.9864,0.2017
bio,degree,graded_ln,5,50,16,0.1320121753960847,0.9888,0.1812
bio,degree,graded_ln,5,50,17,0.1289416018873453,0.9869,0.2667
bio,degree,graded_ln,5,50,18,0.1285109985619783,0.9875,0.1998
bio,degree,graded_ln,5,50,19,0.1199729114770889,0.9883,0.1743
bio,degree,graded_ln,5,50,20,0.1402347277849912,0.9856,0.2446
bio,degree,graded_ln,5,50,21,0.1305482309311628,0.9861,0.2045
bio,degree,graded_ln,5,50,22,0.1245522778481245,0.9881,0.1776
bio,degree,graded_ln,5,50,23,0.1208976980298757,0.984,0.2069
bio,degree,graded_ln,5,50,24,0.118858740478754,0.9881,0.1819
bio,degree,graded_ln,5,50,25,0.1221724580973386,0.9845,0.257
bio,random,standard,3,50,1,0.5252838283777237,0.9594,0.3923
bio,random,standard,3,50,2,0.1916325539350509,0.9868,0.3195
bio,random,standard,3,50,3,0.1527094013988971,0.9854,0.2061
bio,random,standard,3,50,4,0.1585203390568494,0.9886,0.2176
bio,random,standard,3,50,5,0.1341310176998376,0.9864,0.193
bio,random,standard,3,50,6,0.1727908883243799,0.9796,0.2498
bio,random,standard,3,50,7,0.1382820963859558,0.9853,0.2011
bio,random,standard,3,50,8,0.1329299561679363,0.9857,0.2703
bio,random,standard,3,50,9,0.1395085636526346,0.9888,0.203
bio,random,standard,3,50,10,0.1293145325034856,0.9867,0.227
bio,random,standard,3,50,11,0.1359310500323772,0.9863,0.2741
bio,spectrum,standard,1,50,1,0.9066719710826874,0.7877,1.1236
bio,spectrum,standard,1,50,2,0.372390678524971,0.8245,0.7411
bio,spectrum,standard,1,50,3,0.3405122250318527,0.8463,0.788
bio,spectrum,standard,1,50,4,0.3345359444618225,0.8553,0.7
bio,spectrum,standard,1,50,5,0.3341300934553146,0.8623,0.7472
bio,spectrum,standard,1,50,6,0.3325500726699829,0.8649,0.7421
bio,spectrum,standard,1,50,7,0.3275301098823547,0.8544,0.7572
bio,spectrum,standard,1,50,8,0.3304770275950431,0.8578,0.8082
bio,spectrum,standard,1,50,9,0.329889303445816,0.8514,0.7711
bio,spectrum,standard,1,50,10,0.331555862724781,0.8747,0.8437
bio,spectrum,standard,5,50,1,0.7943760871887207,0.7691,0.76
bio,spectrum,standard,5,50,2,0.3358007609844208,0.8382,0.7492
bio,spectrum,standard,5,50,3,0.3339928224682807,0.8454,0.7254
bio,spectrum,standard,5,50,4,0.3213044866919518,0.9589,0.5914
bio,spectrum,standard,5,50,5,0.3027898177504539,0.8943,0.6461
bio,spectrum,standard,5,50,6,0.2656139768660068,0.9153,0.5947
bio,spectrum,standard,5,50,7,0.273496413230896,0.9022,0.5975
bio,spectrum,standard,5,50,8,0.2812206253409385,0.9397,0.5334
bio,spectrum,standard,5,50,9,0.2662949554622173,0.9551,0.5969
bio,spectrum,standard,5,50,10,0.301563137024641,0.9737,0.3662
bio,spectrum,standard,5,50,11,0.2666659660637379,0.9346,0.5352
bio,spectrum,standard,5,50,12,0.298367029428482,0.9581,0.5483
bio,spectrum,standard,5,50,13,0.2748389221727848,0.9344,0.6903
bio,spectrum,standard,5,50,14,0.2539545327425003,0.927,0.4761
bio,spectrum,standard,5,50,15,0.2606128267943859,0.9643,0.4665
bio,spectrum,standard,5,50,16,0.2632503904402256,0.9705,0.4525
bio,dense,standard,3,50,1,0.6919504940509796,0.8148,0.9795
bio,dense,standard,3,50,2,0.3474783971905708,0.8426,0.8757
bio,dense,standard,3,50,3,0.3586745619773864,0.8462,0.7815
bio,dense,standard,3,50,4,0.3537525936961174,0.8379,0.6632
bio,dense,standard,3,50,5,0.3509036764502525,0.8325,0.7448
bio,dense,standard,3,50,6,0.3475614577531815,0.8536,0.7349
bio,dense,standard,3,50,7,0.3381878718733787,0.7217,0.6528
bio,dense,standard,3,50,8,0.3376331657171249,0.7176,0.8229
bio,dense,standard,3,50,9,0.3501332923769951,0.7253,0.8258
bio,dense,standard,3,50,10,0.3363586097955703,0.7291,0.8166
bio,dense,standard,3,50,11,0.3407948344945907,0.7228,0.7318
bio,dense,standard,3,50,12,0.3388333320617676,0.7196,0.6696
bio,dense,standard,3,50,13,0.3413211598992348,0.7907,0.6783
generic,connectome,standard,1,50,1,0.3569560766220093,0.9719,0.3053
generic,connectome,standard,1,50,2,0.1847372688353061,0.9819,0.235
generic,connectome,standard,1,50,3,0.1415213659405708,0.9817,0.2732
generic,connectome,standard,1,50,4,0.1223359197378158,0.9735,0.4138
generic,connectome,standard,1,50,5,0.1321936897933483,0.9744,0.3547
generic,connectome,standard,1,50,6,0.1290633786469698,0.9847,0.2141
generic,connectome,standard,1,50,7,0.1720386084169149,0.9852,0.2111
generic,connectome,standard,1,50,8,0.1150153134018182,0.9827,0.3443
generic,connectome,standard,1,50,9,0.1085102368146181,0.9834,0.2286
generic,connectome,standard,1,50,10,0.1196556113660335,0.9817,0.22
generic,connectome,standard,1,50,11,0.1252189550548791,0.9838,0.2989
generic,connectome,standard,1,50,12,0.1035290494561195,0.9799,0.344
generic,connectome,standard,1,50,13,0.1308219768106937,0.9871,0.3216
generic,connectome,standard,5,50,1,0.2886097870767116,0.9735,0.3149
generic,connectome,standard,5,50,2,0.1725243113934993,0.9872,0.2886
generic,connectome,standard,5,50,3,0.1366561878472566,0.985,0.1897
generic,connectome,standard,5,50,4,0.143546937033534,0.9824,0.2983
generic,connectome,standard,5,50,5,0.1327084232121706,0.9831,0.1976
generic,connectome,standard,5,50,6,0.1478431422263383,0.9815,0.2285
generic,connectome,standard,5,50,7,0.1138574488461017,0.9835,0.2227
generic,connectome,standard,5,50,8,0.1485985858365893,0.9858,0.2253
generic,connectome,standard,5,50,9,0.1695467192679643,0.9815,0.4206
generic,degree,standard,3,50,1,0.3592093996703625,0.9726,0.2856
generic,degree,standard,3,50,2,0.1951994962990283,0.9857,0.2411
generic,degree,standard,3,50,3,0.1416215270757675,0.9844,0.2149
generic,degree,standard,3,50,4,0.1619469124823808,0.9681,0.3887
generic,degree,standard,3,50,5,0.1393765151500701,0.9828,0.2268
generic,degree,standard,3,50,6,0.1259023122489452,0.9817,0.2594
generic,degree,standard,3,50,7,0.120965551957488,0.9854,0.212
generic,degree,standard,3,50,8,0.1298324532806873,0.9689,0.4694
generic,degree,standard,3,50,9,0.1223906494677066,0.98,0.2964
generic,degree,standard,3,50,10,0.124072515964508,0.9782,0.282
generic,degree,standard,3,50,11,0.1273295801132917,0.9851,0.3718
generic,degree,standard,3,50,12,0.1263278022408485,0.9827,0.2664
generic,degree,standard,3,50,13,0.1124621126800775,0.9822,0.243
generic,random,standard,1,50,1,0.2939599759876728,0.9859,0.3294
generic,random,standard,1,50,2,0.1622557014226913,0.9739,0.2966
generic,random,standard,1,50,3,0.1469636101275682,0.9837,0.2406
generic,random,standard,1,50,4,0.1373764049261808,0.9802,0.2977
generic,random,standard,1,50,5,0.1347686801105737,0.981,0.4616
generic,random,standard,1,50,6,0.1513546988368034,0.9851,0.2054
